price,Locality,Area,Possession Status,Furnishing Status,Number of Rooms,Number of Bathroom,Number of Parking,View /Facing,Floor No.,Additional Rooms,Age of Property (Years),Total Floor Count,clustering
98.0,Rampally,1000.0,Ready To Move,Unfurnished,2,2,1,East,5.0,Pooja Room,10+,8.0,premium
70.0,Nizampet,1100.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,7.0,premium
46.0,Bacharam,1150.0,Under Construction,Unfurnished,2,2,2,North,5.0,Study Room,0-1,5.0,premium
48.0,Miyapur,1058.0,Under Construction,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,6.0,premium
23.08,Patancheru,1050.0,Under Construction,Unfurnished,2,2,1,East,3.0,Extra Room,0-1,5.0,premium
57.0,Patancheru,1200.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
89.98,Boduppal,1000.0,Ready To Move,Unfurnished,3,2,2,Golf Course,5.0,Extra Room,5-7,5.0,premium
29.7,Yadagirigutta,1100.0,Under Construction,Unfurnished,2,2,2,East,1.0,Pooja Room,0-1,5.0,premium
56.73,Nagole,1135.0,Under Construction,Unfurnished,2,2,1,North,3.0,"Pooja Room,Study Room",0-1,5.0,premium
106.0,Nacharam,1735.0,Ready To Move,Semi-Furnished,3,3,2,East,6.0,Pooja Room,0-1,14.0,low
125.0,Kondapur,1760.0,Ready To Move,Furnished,3,3,2,West,3.0,Pooja Room,2-4,5.0,low
79.2,Nizampet,1100.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,10.0,premium
64.0,Pragathi Nagar,1200.0,Ready To Move,Semi-Furnished,2,2,1,North,2.0,Pooja Room,0-1,5.0,premium
59.0,Bachupally,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
48.18,Ameenpur,1205.0,Under Construction,Unfurnished,2,2,1,Lake View,9.0,Pooja Room,0-1,20.0,premium
62.0,Bachupally,1200.0,Ready To Move,Semi-Furnished,2,2,1,West,3.0,Pooja Room,0-1,5.0,premium
140.0,Nagole,1071.0,Under Construction,Unfurnished,2,2,1,North,3.0,Pooja Room,0-1,5.0,premium
35.9,Bowrampet,1260.0,Ready To Move,Unfurnished,2,2,3,North East,4.0,Pooja Room,2-4,2.0,premium
45.0,Shamirpet,1250.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,3.0,premium
54.0,Kphb,1050.0,Under Construction,Semi-Furnished,2,2,1,North,4.0,Pooja Room,0-1,5.0,premium
75.0,Bachupally,1200.0,Under Construction,Unfurnished,2,2,1,East,2.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
30.81,Shamirpet,1185.0,Under Construction,Unfurnished,2,2,1,East,18.0,Pooja Room,0-1,12.0,premium
29.7,Ghatkesar,1100.0,Under Construction,Unfurnished,2,2,2,East,3.0,Pooja Room,0-1,5.0,premium
103.0,Suchitra Junction,1625.0,Under Construction,Unfurnished,3,2,2,North,6.0,Pooja Room,0-1,10.0,low
140.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,East,2.0,"Pooja Room,Study Room",0-1,20.0,high
60.0,Bachupally,1150.0,Ready To Move,Semi-Furnished,2,2,1,West,3.0,Pooja Room,0-1,5.0,premium
103.0,Suchitra Junction,1625.0,Under Construction,Unfurnished,3,2,2,North,6.0,Pooja Room,0-1,10.0,low
73.3,Bollaram,1635.0,Ready To Move,Unfurnished,3,4,2,East,4.0,"Pooja Room,Servant Room,Study Room",0-1,5.0,low
140.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,East,2.0,"Pooja Room,Study Room",0-1,20.0,high
61.0,Bachupally,1210.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
140.0,Boduppal,1000.0,Ready To Move,Unfurnished,2,3,1,North East,6.0,Extra Room,5-7,6.0,premium
55.5,Boduppal,1000.0,Ready To Move,Unfurnished,2,3,3,North,6.0,Extra Room,0-1,10.0,premium
70.0,Shamirpet,1200.0,Under Construction,Unfurnished,3,2,1,East,2.0,Pooja Room,0-1,3.0,premium
45.0,Hayathnagar,972.0,Under Construction,Unfurnished,2,2,1,East,18.0,"Pooja Room,Study Room",0-1,5.0,premium
46.58,Bachupally,1259.0,Ready To Move,Semi-Furnished,2,2,2,West,18.0,Pooja Room,0-1,20.0,premium
59.0,Bachupally,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
60.0,Bachupally,1200.0,Ready To Move,Semi-Furnished,2,2,1,West,3.0,Pooja Room,0-1,5.0,premium
34.48,Hakimpet,1150.0,Under Construction,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,7.0,premium
86.25,Gachibowli,1150.0,Ready To Move,Unfurnished,2,2,1,East,2.0,"Pooja Room,Study Room",0-1,5.0,premium
82.5,Peerzadiguda,1650.0,Under Construction,Unfurnished,3,3,2,East,1.0,Pooja Room,0-1,1.0,low
112.00000000000001,Peerzadiguda,2237.1499999999996,Under Construction,Unfurnished,3,3,2,West,1.0,Pooja Room,0-1,1.0,high
45.0,Bachupally,1200.0,Under Construction,Unfurnished,2,2,1,North East,2.0,Study Room,0-1,5.0,premium
90.0,Peerzadiguda,1800.0,Under Construction,Unfurnished,3,3,2,East,1.0,Pooja Room,0-1,1.0,low
48.0,Patancheru,1100.0,Under Construction,Semi-Furnished,2,2,1,Park Facing,2.0,Pooja Room,0-1,7.0,premium
58.56,Kompally,1240.0,Ready To Move,Unfurnished,2,2,1,East,2.0,"Pooja Room,Study Room",0-1,5.0,premium
80.84,Manikonda,1470.0,Under Construction,Unfurnished,3,3,1,North,2.0,Pooja Room,0-1,5.0,low
60.0,Velmala,1150.0,Ready To Move,Unfurnished,2,2,1,East,4.0,Pooja Room,0-1,7.0,premium
58.65,Peerzadiguda,1275.0,Under Construction,Unfurnished,2,2,2,East,1.0,Pooja Room,0-1,1.0,premium
65.0,Nagole,1150.0,Ready To Move,Unfurnished,2,2,1,East,2.0,"Pooja Room,Study Room",0-1,5.0,premium
76.89,Ameenpur,1602.0,Under Construction,Unfurnished,3,3,2,East,1.0,Pooja Room,0-1,20.0,low
80.0,Kollur,1600.0,Under Construction,Unfurnished,2,3,3,North West,18.0,"Pooja Room,Study Room",0-1,20.0,low
71.3,Sun City,1275.0,Ready To Move,Unfurnished,3,2,1,North,5.0,Study Room,0-1,5.0,premium
83.66,Kapra,1780.0,Ready To Move,Unfurnished,3,3,2,South East,1.0,Pooja Room,0-1,4.0,low
60.0,Patancheru,1200.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,2.0,premium
55.0,Uppal,1050.0,Ready To Move,Unfurnished,2,2,2,North East,5.0,Pooja Room,0-1,5.0,premium
45.0,Siddipet,1050.0,Under Construction,Unfurnished,2,2,1,East,6.0,Pooja Room,0-1,20.0,premium
49.0,Ameenpur,1140.0,Under Construction,Unfurnished,2,2,4,North East,3.0,Pooja Room,0-1,5.0,premium
49.92,Patancheru,1040.0,Ready To Move,Semi-Furnished,2,2,1,East,6.0,Pooja Room,0-1,20.0,premium
19.66,Ghatkesar,1035.0,Under Construction,Unfurnished,2,2,2,East,1.0,"Pooja Room,Extra Room",0-1,5.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,3,3,2,East,2.0,Pooja Room,0-1,5.0,low
39.0,Mallampet,1000.0,Ready To Move,Semi-Furnished,2,2,3,East,2.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
74.0,Patancheru,1300.0,Ready To Move,Unfurnished,2,2,1,East,6.0,Pooja Room,0-1,7.0,premium
50.0,Ghatkesar,1150.0,Ready To Move,Unfurnished,2,1,2,East,4.0,"Pooja Room,Study Room",0-1,5.0,premium
48.0,Patighanpur,1150.0,Ready To Move,Semi-Furnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
62.5,Alwal,1250.0,Under Construction,Unfurnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
85.2,Kompally,1775.0,Ready To Move,Unfurnished,3,3,2,West,3.0,Pooja Room,0-1,4.0,low
72.0,Kowkoor,1600.0,Ready To Move,Unfurnished,3,3,2,North West,2.0,Study Room,0-1,5.0,low
58.0,Bachupally,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
82.48,Boduppal,1650.0,Ready To Move,Unfurnished,2,2,1,East,18.0,Pooja Room,0-1,6.0,low
87.45,Manikonda,1590.0,Ready To Move,Unfurnished,3,3,1,East,2.0,Pooja Room,0-1,5.0,low
100.0,Kompally,1965.0,Ready To Move,Unfurnished,3,3,2,East,2.0,Pooja Room,0-1,5.0,high
122.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,West,1.0,Pooja Room,0-1,20.0,high
56.4,Ameenpur,1200.0,Ready To Move,Unfurnished,2,2,1,East,3.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
75.0,Gopanpally,1290.0,Under Construction,Unfurnished,2,2,1,East,5.0,"Pooja Room,Study Room",0-1,11.0,premium
51.15,Pragathi Nagar,1190.0,Under Construction,Unfurnished,2,2,1,East,18.0,Pooja Room,2-4,5.0,premium
59.0,Bachupally,1180.0,Ready To Move,Semi-Furnished,2,2,1,West,4.0,Pooja Room,0-1,5.0,premium
63.0,Patancheru,1250.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
110.00000000000001,Alkapoor,2237.1499999999996,Ready To Move,Unfurnished,3,3,1,West,2.0,"Pooja Room,Study Room,Extra Room",2-4,5.0,high
39.15,Bacharam,1450.0,Under Construction,Unfurnished,3,3,1,East,3.0,Pooja Room,0-1,5.0,low
90.0,Alwal,1800.0,Ready To Move,Unfurnished,3,3,2,East,2.0,Pooja Room,0-1,5.0,low
48.0,Pragathi Nagar,1050.0,Under Construction,Semi-Furnished,2,2,1,Golf Course,3.0,Pooja Room,0-1,7.0,premium
46.0,Miyapur,1058.0,Under Construction,Semi-Furnished,2,2,1,North East,2.0,Pooja Room,0-1,7.0,premium
54.0,Kphb,980.0,Under Construction,Semi-Furnished,2,2,1,Park Facing,3.0,Pooja Room,0-1,6.0,premium
70.0,Gopanpally,1150.0,Under Construction,Unfurnished,2,2,1,East,5.0,"Pooja Room,Study Room",0-1,10.0,premium
48.0,Miyapur,1260.0,Under Construction,Semi-Furnished,2,2,1,East,2.0,Pooja Room,0-1,8.0,premium
58.0,Bachupally,1180.0,Ready To Move,Semi-Furnished,2,2,1,North,4.0,Pooja Room,0-1,5.0,premium
76.37,Moula Ali,1175.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,6.0,premium
140.0,Suchitra,2237.1499999999996,Under Construction,Unfurnished,3,3,2,East,3.0,"Pooja Room,Study Room",0-1,20.0,high
48.6,Hayathnagar,972.0,Under Construction,Unfurnished,2,2,1,East,18.0,"Pooja Room,Servant Room",0-1,5.0,premium
39.69,Patancheru,1323.0,Under Construction,Semi-Furnished,2,2,1,East,9.0,Pooja Room,0-1,13.0,premium
35.42,Kollur,1265.0,Under Construction,Semi-Furnished,2,2,2,East,18.0,Servant Room,2-4,9.0,premium
45.0,Yadagirigutta,1150.0,Ready To Move,Unfurnished,2,2,1,East,3.0,"Pooja Room,Servant Room,Study Room",0-1,5.0,premium
103.0,Suchitra,2060.0,Under Construction,Unfurnished,3,3,2,East,4.0,Pooja Room,0-1,20.0,high
89.0,Masjid Banda,1350.0,Ready To Move,Unfurnished,2,2,1,North,3.0,Pooja Room,2-4,5.0,low
67.0,Chandanagar,1530.0,Ready To Move,Unfurnished,3,3,1,East,18.0,Extra Room,0-1,5.0,low
60.48,Miyapur,1120.0,Under Construction,Unfurnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
95.0,Kondapur,1580.0,Ready To Move,Unfurnished,3,3,2,East,3.0,"Pooja Room,Study Room",0-1,4.0,low
48.14,Ameenpur,1120.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,6.0,premium
37.45,Adibatla,1135.0,Under Construction,Unfurnished,2,2,2,East,8.0,"Pooja Room,Servant Room,Study Room,Extra Room",0-1,8.0,premium
68.2,Gopanpally,1821.0,Under Construction,Unfurnished,3,3,1,East,8.0,"Pooja Room,Servant Room",0-1,20.0,low
68.15,Bachupally,1450.0,Ready To Move,Semi-Furnished,3,3,2,East,5.0,Pooja Room,0-1,5.0,low
48.0,Miyapur,1050.0,Under Construction,Semi-Furnished,2,2,1,Park Facing,2.0,Pooja Room,0-1,5.0,premium
40.0,Beeramguda,1106.0,Ready To Move,Unfurnished,2,2,1,East,1.0,Servant Room,0-1,4.0,premium
44.0,Miyapur,998.0,Under Construction,Semi-Furnished,2,2,1,North East,3.0,Pooja Room,0-1,6.0,premium
46.0,Miyapur,1100.0,Under Construction,Semi-Furnished,2,2,1,North,3.0,Pooja Room,0-1,6.0,premium
74.0,Nizampet,1280.0,Ready To Move,Semi-Furnished,2,1,2,East,3.0,Pooja Room,2-4,5.0,premium
74.0,Nizampet,1280.0,Ready To Move,Semi-Furnished,2,1,2,East,3.0,Pooja Room,2-4,5.0,premium
26.23,Ghatkesar,1050.0,Under Construction,Unfurnished,2,2,1,East,5.0,Extra Room,0-1,20.0,premium
140.0,Manikonda,2237.1499999999996,Ready To Move,Furnished,4,4,1,West,18.0,Pooja Room,0-1,20.0,high
118.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,West,3.0,"Pooja Room,Study Room",0-1,5.0,high
70.0,Velmala,1200.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
108.0,Kondapur,1500.0,Under Construction,Unfurnished,3,2,2,East,7.0,Pooja Room,0-1,20.0,low
84.0,Kondapur,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
90.0,Gachibowli,1150.0,Ready To Move,Unfurnished,2,2,2,East,4.0,"Pooja Room,Study Room",0-1,20.0,premium
70.24,Venkatapuram,1419.0,Ready To Move,Unfurnished,3,2,1,East,4.0,"Pooja Room,Study Room",0-1,5.0,low
70.0,Shamirpet,1250.0,Ready To Move,Unfurnished,3,2,1,East,3.0,Pooja Room,0-1,5.0,premium
85.5,Gachibowli,1140.0,Ready To Move,Unfurnished,2,2,1,East,18.0,"Pooja Room,Study Room",0-1,6.0,premium
62.0,Kukatpally,1958.0,Under Construction,Unfurnished,3,3,3,East,18.0,Pooja Room,0-1,20.0,high
85.0,Kondapur,1200.0,Ready To Move,Semi-Furnished,2,2,1,West,3.0,Pooja Room,0-1,5.0,premium
58.5,Bachupally,1180.0,Ready To Move,Semi-Furnished,2,2,1,West,4.0,Pooja Room,0-1,5.0,premium
140.0,Bachupally,1350.0,Ready To Move,Unfurnished,3,1,1,East,1.0,"Pooja Room,Study Room",0-1,5.0,low
42.48,Bowrampet,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,6.0,Pooja Room,0-1,9.0,premium
87.5,Manikonda,1589.0,Ready To Move,Unfurnished,3,3,1,East,3.0,Pooja Room,0-1,5.0,low
81.68,Manikonda,1485.0,Under Construction,Unfurnished,3,3,1,East,3.0,Pooja Room,0-1,5.0,low
45.0,Nizampet Roa,1105.0,Ready To Move,Unfurnished,2,2,1,North,2.0,Pooja Room,0-1,5.0,premium
48.0,Patancheru,1058.0,Under Construction,Semi-Furnished,2,2,1,Park Facing,2.0,Pooja Room,0-1,7.0,premium
40.52,Bacharam,1484.0,Under Construction,Unfurnished,3,3,1,West,1.0,Pooja Room,0-1,5.0,low
40.84,Chanda Nagar,1021.0,Ready To Move,Semi-Furnished,2,2,1,East,7.0,Pooja Room,0-1,9.0,premium
49.43,Ameenpur,1150.0,Under Construction,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,7.0,premium
62.5,Ameenpur,1250.0,Under Construction,Unfurnished,2,2,1,South,4.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
60.0,Bachupally,1180.0,Ready To Move,Semi-Furnished,2,2,1,West,3.0,Pooja Room,0-1,5.0,premium
88.8,Kompally,1480.0,Ready To Move,Unfurnished,3,3,2,East,3.0,Pooja Room,0-1,5.0,low
48.37,Kapra,1075.0,Under Construction,Unfurnished,2,2,2,North East,1.0,Pooja Room,0-1,5.0,premium
97.75,Kapra,1955.0,Ready To Move,Unfurnished,3,3,2,North,4.0,Pooja Room,0-1,8.0,high
48.0,Pragathi Nagar,1050.0,Under Construction,Semi-Furnished,2,2,1,Golf Course,3.0,Pooja Room,0-1,7.0,premium
104.0,Chanda Nagar,1610.0,Ready To Move,Furnished,3,3,4,East,18.0,Pooja Room,5-7,14.0,low
47.18,Ghatkesar,1180.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,6.0,premium
65.0,Hyder Nagar,1240.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
90.0,Kokapet,1200.0,Ready To Move,Semi-Furnished,2,2,1,West,4.0,Pooja Room,0-1,5.0,premium
66.85,Suchitra Junction,1105.0,Under Construction,Unfurnished,2,2,2,East,1.0,Pooja Room,0-1,10.0,premium
140.0,Kokapet,1769.0,Under Construction,Unfurnished,3,3,1,North West,18.0,Pooja Room,0-1,20.0,low
40.0,Meerpet,1000.0,Ready To Move,Unfurnished,2,2,3,East,8.0,Pooja Room,2-4,15.0,premium
42.48,Bowrampet,1180.0,Ready To Move,Semi-Furnished,2,2,1,North,8.0,Pooja Room,0-1,9.0,premium
62.5,Pocharam,1250.0,Ready To Move,Unfurnished,3,3,2,North West,3.0,Pooja Room,0-1,6.0,premium
62.0,Nagole,1058.0,Ready To Move,Unfurnished,2,2,2,East,5.0,"Pooja Room,Extra Room",0-1,5.0,premium
57.5,Kollur,1250.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,2-4,15.0,premium
111.00000000000001,Suchitra,2237.1499999999996,Under Construction,Unfurnished,3,3,2,West,3.0,"Pooja Room,Study Room",0-1,20.0,high
85.2,Kompally,1775.0,Ready To Move,Unfurnished,3,3,2,West,3.0,Pooja Room,0-1,4.0,low
56.0,Uppal,1050.0,Ready To Move,Unfurnished,2,2,2,North,4.0,Pooja Room,0-1,5.0,premium
97.5,Kompally,1950.0,Under Construction,Unfurnished,3,3,2,South East,1.0,Pooja Room,0-1,1.0,high
112.00000000000001,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,North West,1.0,Pooja Room,0-1,1.0,high
90.0,Gopanpally,1525.0,Under Construction,Unfurnished,3,2,2,East,5.0,"Pooja Room,Study Room",0-1,10.0,low
86.0,Manikonda,1610.0,Ready To Move,Semi-Furnished,2,2,1,North,2.0,Pooja Room,8-10,4.0,low
140.0,Kondapur,2237.1499999999996,Under Construction,Unfurnished,4,4,1,East,6.0,Servant Room,0-1,20.0,high
99.5,Kompally,1990.0,Under Construction,Unfurnished,3,3,2,South West,1.0,Pooja Room,0-1,1.0,high
70.0,Pragathi Nagar,1200.0,Ready To Move,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,7.0,premium
60.0,Ameenpur,1250.0,Ready To Move,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,8.0,premium
50.6,Ameenpur,1100.0,Under Construction,Unfurnished,2,2,2,East,4.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
44.55,Kapra,990.0,Under Construction,Unfurnished,2,2,2,East,1.0,Pooja Room,0-1,5.0,premium
64.5,Gachibowli,1843.0,Under Construction,Unfurnished,2,2,1,North,2.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,high
55.0,Uppal,1200.0,Ready To Move,Unfurnished,2,2,1,North,5.0,Pooja Room,0-1,5.0,premium
62.1,Rampally,1380.0,Ready To Move,Unfurnished,3,3,2,South East,4.0,Study Room,0-1,4.0,low
65.0,Sangareddy,1180.0,Ready To Move,Unfurnished,2,2,1,North West,3.0,Pooja Room,0-1,4.0,premium
60.0,Kphb,1100.0,Ready To Move,Unfurnished,2,2,2,East,1.0,Study Room,0-1,3.0,premium
62.74,Bachupally,1335.0,Ready To Move,Semi-Furnished,3,3,2,East,3.0,Pooja Room,0-1,5.0,premium
50.0,Miyapur,1158.0,Under Construction,Semi-Furnished,2,2,1,Golf Course,3.0,Pooja Room,0-1,7.0,premium
38.69,Beeramguda,1106.0,Ready To Move,Semi-Furnished,2,2,2,East,1.0,Extra Room,0-1,3.0,premium
49.0,Miyapur,1100.0,Under Construction,Semi-Furnished,2,2,1,North,2.0,Pooja Room,0-1,6.0,premium
47.0,Miyapur,1058.0,Under Construction,Semi-Furnished,2,2,1,Park Facing,2.0,Pooja Room,0-1,6.0,premium
45.5,Gangaputra Nagar,1090.0,Ready To Move,Unfurnished,2,2,3,North,1.0,Pooja Room,2-4,3.0,premium
95.62,Suchitra Junction,1530.0,Under Construction,Unfurnished,3,2,2,West,4.0,Pooja Room,0-1,10.0,low
29.7,Bacharam,1150.0,Under Construction,Unfurnished,2,1,1,East,3.0,Pooja Room,0-1,5.0,premium
92.0,Bandlaguda Jagir,1550.0,Ready To Move,Furnished,3,4,2,North,4.0,Pooja Room,0-1,8.0,low
52.0,Pragathi Nagar,1250.0,Ready To Move,Semi-Furnished,2,2,1,East,2.0,"Study Room,Extra Room",2-4,4.0,premium
21.83,Ghatkesar,1150.0,Under Construction,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
85.73,Miyapur,1750.0,Under Construction,Unfurnished,3,3,1,East,18.0,"Pooja Room,Servant Room",0-1,13.0,low
24.28,Medchal,1130.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,6.0,premium
60.0,Miyapur,1058.0,Under Construction,Semi-Furnished,2,2,1,North West,3.0,Pooja Room,0-1,5.0,premium
40.0,Patancheru,1323.0,Under Construction,Unfurnished,2,2,1,East,1.0,Pooja Room,2-4,12.0,premium
86.0,Kondapur,1200.0,Ready To Move,Semi-Furnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
46.0,Beeramguda,1134.0,Under Construction,Unfurnished,2,2,2,East,4.0,Pooja Room,0-1,12.0,premium
58.0,Bachupally,1180.0,Ready To Move,Semi-Furnished,2,2,1,North,3.0,Pooja Room,0-1,5.0,premium
81.67,Manikonda,1485.0,Ready To Move,Unfurnished,3,3,2,East,2.0,Pooja Room,0-1,5.0,low
109.00000000000001,Suchitra,2237.1499999999996,Under Construction,Unfurnished,3,3,2,West,4.0,"Pooja Room,Study Room",0-1,20.0,high
46.0,Bacharam,1150.0,Under Construction,Unfurnished,2,2,2,North West,3.0,Study Room,0-1,5.0,premium
62.0,Kphb,1058.0,Under Construction,Unfurnished,2,2,1,South,3.0,Pooja Room,0-1,6.0,premium
65.0,Kphb,1058.0,Under Construction,Unfurnished,2,2,1,North,4.0,"Pooja Room,Extra Room",0-1,7.0,premium
114.99999999999999,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,East,1.0,Pooja Room,0-1,13.0,high
123.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,North East,1.0,Pooja Room,0-1,1.0,high
106.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,South West,2.0,Pooja Room,0-1,14.0,high
56.25,Ghatkesar,1250.0,Ready To Move,Semi-Furnished,2,2,1,North West,18.0,Pooja Room,2-4,12.0,premium
112.00000000000001,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,West,2.0,Pooja Room,0-1,12.0,high
110.00000000000001,Kondapur,1525.0,Under Construction,Unfurnished,3,3,2,East,18.0,"Pooja Room,Servant Room,Study Room",0-1,12.0,low
140.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,East,1.0,"Pooja Room,Study Room",0-1,5.0,high
54.45,Narapally,1210.0,Ready To Move,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,5.0,premium
62.0,Kompally,1435.0,Ready To Move,Semi-Furnished,3,2,2,East,3.0,Extra Room,0-1,6.0,low
58.0,Ghatkesar,1200.0,Ready To Move,Semi-Furnished,2,2,1,East,2.0,"Pooja Room,Servant Room",0-1,5.0,premium
52.8,Ameenpur,1200.0,Under Construction,Unfurnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
45.45,Nizampet,1010.0,Under Construction,Unfurnished,2,2,2,East,7.0,Extra Room,0-1,5.0,premium
72.12,Ameenpur,1535.0,Under Construction,Unfurnished,3,3,1,Park Facing,2.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,low
70.0,Nagole,1287.0,Ready To Move,Unfurnished,2,2,1,West,5.0,Pooja Room,0-1,5.0,premium
78.72,Moula Ali,1175.0,Ready To Move,Unfurnished,2,2,1,North West,2.0,Pooja Room,0-1,5.0,premium
68.77,Kphb,1058.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
58.0,Bachupally,1160.0,Ready To Move,Semi-Furnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
58.0,Miyapur,1100.0,Under Construction,Semi-Furnished,2,2,1,South,3.0,Pooja Room,0-1,7.0,premium
60.0,Miyapur,1100.0,Under Construction,Semi-Furnished,2,2,1,South,3.0,Pooja Room,0-1,7.0,premium
52.0,Kompally,1200.0,Ready To Move,Unfurnished,2,2,1,West,3.0,Pooja Room,0-1,5.0,premium
68.0,Kukatpally,1150.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
45.98,Ghatkesar,1150.0,Ready To Move,Unfurnished,2,2,1,East,5.0,Pooja Room,0-1,6.0,premium
92.0,Bandlaguda Jagir,1550.0,Ready To Move,Unfurnished,3,3,2,North,3.0,Pooja Room,2-4,8.0,low
62.4,Madinaguda,1040.0,Under Construction,Unfurnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
69.06,Miyapur,1254.0,Under Construction,Unfurnished,2,2,2,East,2.0,Pooja Room,0-1,12.0,premium
117.0,Manikonda,1976.0,Ready To Move,Furnished,3,3,1,North,1.0,"Pooja Room,Study Room,Extra Room",2-4,5.0,high
75.0,Kothapet,1445.0,Ready To Move,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,low
54.0,Pocharam,1200.0,Ready To Move,Semi-Furnished,2,2,1,East,2.0,Pooja Room,0-1,11.0,premium
77.0,Miyapur,1100.0,Under Construction,Unfurnished,2,2,1,North East,2.0,Pooja Room,0-1,5.0,premium
62.0,Barkatpura,1190.0,Ready To Move,Semi-Furnished,2,2,1,West,4.0,Pooja Room,5-7,5.0,premium
48.0,Patancheru,1050.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
108.0,Kompally,2237.1499999999996,Under Construction,Unfurnished,3,3,2,East,4.0,"Pooja Room,Study Room",0-1,5.0,high
70.94,Chanda Nagar,1774.0,Under Construction,Unfurnished,3,3,1,Garden Facing,4.0,Pooja Room,0-1,9.0,low
53.73,Ghatkesar,1250.0,Ready To Move,Unfurnished,2,2,1,South,3.0,Pooja Room,0-1,9.0,premium
49.86,Ameenpur,1160.0,Under Construction,Unfurnished,2,1,1,East,3.0,Pooja Room,0-1,6.0,premium
31.32,Bacharam,1160.0,Under Construction,Unfurnished,2,2,1,West,4.0,Pooja Room,0-1,5.0,premium
48.14,Ghatkesar,1120.0,Ready To Move,Semi-Furnished,2,2,1,North,2.0,Pooja Room,2-4,10.0,premium
90.0,Kondapur,1250.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
